id	title	author	authoryearofbirth	authoryearofdeath	subgenre	historical	scifi	lovestory	detective	downloads	type	subjects	language	length
PG11752	Chivalry: Dizain des Reines	Cabell, James Branch	1879	1958	historical	yes	no	no	no	45	Text	{'Fantasy fiction', 'Middle Ages -- Fiction', 'Historical fiction'}	['en']	58352
PG44984	The Mystery Girl	Wells, Carolyn	1862	1942	detective	no	no	no	yes	97	Text	{'Detective and mystery stories', 'Fiction'}	['en']	58417
PG68810	The nameless man	Lincoln, Natalie Sumner	1881	1935	detective	no	no	no	yes	66	Text	{'Washington (D.C.) -- Social life and customs -- Fiction', 'Interpersonal relations -- Fiction', 'Railroad travel -- Fiction', 'Detective and mystery stories', 'Murder -- Investigation -- Fiction'}	['en']	58431
PG61484	Nicolette: a tale of old Provence	Orczy, Emmuska Orczy, Baroness	1865	1947	historical	yes	no	no	no	36	Text	{'Provence (France) -- Fiction', 'Historical fiction'}	['en']	58447
PG22357	Danger! and Other Stories	Doyle, Arthur Conan	1859	1930	scifi	no	yes	no	no	183	Text	{'Short stories, English', 'Science fiction'}	['en']	58461
PG26702	Studies in love and in terror	Lowndes, Marie Belloc	1868	1947	lovestory	no	no	yes	no	55	Text	{'Horror tales, English', 'Love stories, English'}	['en']	58464
PG35022	The Diamond Pin	Wells, Carolyn	1862	1942	detective	no	no	no	yes	53	Text	{'Detective and mystery stories', 'Fiction'}	['en']	58473
PG51076	Aaron Rodd, Diviner	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	36	Text	{'Detective and mystery stories, English', 'English fiction -- 20th century'}	['en']	58567
PG22455	Adam Johnstone's Son	Crawford, F. Marion (Francis Marion)	1854	1909	lovestory	no	no	yes	no	37	Text	{'Love stories', 'English -- Italy -- Fiction', 'Divorce -- Fiction'}	['en']	58580
PG30868	The Come Back	Wells, Carolyn	1862	1942	detective	no	no	no	yes	54	Text	{'Detective and mystery stories', 'Fiction'}	['en']	58656
PG1869	The Man in Lower Ten	Rinehart, Mary Roberts	1876	1958	detective	no	no	no	yes	67	Text	{'Detective and mystery stories', 'Murder -- Fiction', 'Railroad travel -- Fiction'}	['en']	58677
PG72870	The crystal claw	Le Queux, William	1864	1927	detective	no	no	no	yes	240	Text	{'Mystery fiction', 'Detective and mystery stories'}	['en']	58699
PG29498	The Film of Fear	Kummer, Frederic Arnold	1873	1943	detective	no	no	no	yes	47	Text	{'Detective and mystery stories'}	['en']	58720
PG55748	The Red Bicycle	Hume, Fergus	1859	1932	detective	no	no	no	yes	41	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'England -- Fiction'}	['en']	58730
PG36198	The Mystery of The Barranca	Whitaker, Herman	1867	1919	detective	no	no	no	yes	33	Text	{'Detective and mystery stories', 'Mexico -- Fiction'}	['en']	58738
PG59126	Faulkner's Folly	Wells, Carolyn	1862	1942	detective	no	no	no	yes	46	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'American fiction -- 20th century', 'Long Island (N.Y.) -- Fiction'}	['en']	58762
PG41402	The Yellow House; Master of Men	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	26	Text	{'Detective and mystery stories', 'England -- Fiction'}	['en']	58805
PG17999	The Chief Legatee	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	36	Text	{'Detective and mystery stories', 'Inheritance and succession -- Fiction'}	['en']	58831
PG6159	Vicky Van	Wells, Carolyn	1862	1942	detective	no	no	no	yes	36	Text	{'Detective and mystery stories', 'Crime -- Fiction'}	['en']	58832
PG66161	Special Detective (Ashton-Kirk)	McIntyre, John T. (John Thomas)	1871	1951	detective	no	no	no	yes	39	Text	{'Detective and mystery stories', 'American fiction -- 20th century'}	['en']	58839
PG15695	Doc.' Gordon	Freeman, Mary Eleanor Wilkins	1852	1930	detective	no	no	no	yes	165	Text	{'Detective and mystery stories', 'New Jersey -- Fiction'}	['en']	58859
PG34724	Lola	Davis, Owen	1874	1956	scifi	no	yes	no	no	41	Text	{'Science fiction'}	['en']	58891
PG10110	The Postmaster's Daughter	Tracy, Louis	1863	1928	detective	no	no	no	yes	52	Text	{'Detective and mystery stories', 'Villages -- England -- Fiction'}	['en']	58917
PG21638	Tarrano the Conqueror	Cummings, Ray	1887	1957	scifi	no	yes	no	no	76	Text	{'Science fiction'}	['en']	58918
PG393	The Blue Lagoon: A Romance	Stacpoole, H. De Vere (Henry De Vere)	1863	1951	lovestory	no	no	yes	no	243	Text	{'Cousins -- Fiction', 'Islands -- Fiction', 'Bildungsromans', 'Adventure stories', 'Shipwrecks -- Fiction', 'Love stories', 'Castaways -- Fiction'}	['en']	59071
PG20053	The Rover Boys in the Air; Or, From College Campus to the Clouds	Stratemeyer, Edward	1862	1930	detective	no	no	no	yes	42	Text	{'Detective and mystery stories', 'Brothers -- Juvenile fiction', 'Biplanes -- Juvenile fiction', 'College students -- Juvenile fiction'}	['en']	59148
PG15274	The Girl from Montana	Hill, Grace Livingston	1865	1947	lovestory	no	no	yes	no	117	Text	{'Montana -- Fiction', 'Love stories', 'Western stories', 'Religious fiction'}	['en']	59152
PG11166	For Gold or Soul? The Story of a Great Department Store	Sheldon, Lurana	1862	1945	lovestory	no	no	yes	no	37	Text	{'Dime novels', 'Love stories', 'Young women -- Conduct of life -- Fiction', 'Department stores -- Employees -- Fiction'}	['en']	59269
PG1839	Other Things Being Equal	Wolf, Emma	1865	1932	lovestory	no	no	yes	no	49	Text	{'Domestic fiction', 'Love stories', 'Jewish families -- Fiction', 'Jews -- California -- San Francisco -- Fiction', 'Interfaith marriage -- Fiction', 'Jewish fiction', 'Jewish women -- Fiction', 'San Francisco (Calif.) -- Fiction'}	['en']	59489
PG72355	Watch and ward	James, Henry	1843	1916	lovestory	no	no	yes	no	60	Text	{'Love stories', 'Guardian and ward -- Fiction', 'Mate selection -- Fiction'}	['en']	59523
PG369	The Outlaw of Torn	Burroughs, Edgar Rice	1875	1950	historical	yes	no	no	no	129	Text	{'Outlaws -- Fiction', 'Great Britain -- History -- Henry III, 1216-1272 -- Fiction', 'Historical fiction'}	['en']	59580
PG68628	The skeleton key	Capes, Bernard	1854	1918	detective	no	no	no	yes	44	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Hampshire (England) -- Fiction', 'Man-woman relationships -- Fiction'}	['en']	59620
PG31485	The Blue Goose	Nason, Frank Lewis	1856	1928	lovestory	no	no	yes	no	38	Text	{'Miners -- Fiction', 'Love stories', 'Strikes and lockouts -- Fiction', 'Mines and mineral resources -- Colorado -- Fiction'}	['en']	59632
PG22152	Possessed	Moffett, Cleveland	1863	1926	scifi	no	yes	no	no	33	Text	{'Science fiction'}	['en']	59644
PG8684	The Conquest of America: A Romance of Disaster and Victory, U.S.A., 1921 A.D.	Moffett, Cleveland	1863	1926	scifi	no	yes	no	no	66	Text	{'Science fiction', 'Imaginary wars and battles -- Fiction'}	['en']	59653
PG56470	The Great Pearl Secret	Williamson, A. M. (Alice Muriel)	1869	1933	detective	no	no	no	yes	103	Text	{'Detective and mystery stories', 'Jewelry theft -- Fiction'}	['en']	59698
PG45912	The Vanishing of Betty Varian	Wells, Carolyn	1862	1942	detective	no	no	no	yes	50	Text	{'Detective and mystery stories', 'Fiction'}	['en']	59700
PG46008	The Room with the Tassels	Wells, Carolyn	1862	1942	detective	no	no	no	yes	26	Text	{'Detective and mystery stories', 'Fiction'}	['en']	59743
PG59647	New Bodies for Old	Renard, Maurice	1875	1939	scifi	no	yes	no	no	42	Text	{'Science fiction, French -- Translations into English'}	['en']	59825
PG9808	The Loudwater Mystery	Jepson, Edgar	1863	1938	detective	no	no	no	yes	57	Text	{'Detective and mystery stories'}	['en']	59831
PG28084	Malcolm Sage, Detective	Jenkins, Herbert George	1876	1923	detective	no	no	no	yes	39	Text	{'Detective and mystery stories'}	['en']	59845
PG52498	No. 13 Toroni: A Mystery	Regis, Julius	1889	1925	detective	no	no	no	yes	37	Text	{'Detective and mystery stories', 'Swedish fiction -- Translations into English'}	['en']	59845
PG53044	Devlin the Barber	Farjeon, B. L. (Benjamin Leopold)	1833	1903	detective	no	no	no	yes	32	Text	{'Detective and mystery stories', 'English fiction -- 19th century'}	['en']	59865
PG28071	The Red Triangle: Being Some Further Chronicles of Martin Hewitt, Investigator	Morrison, Arthur	1863	1945	detective	no	no	no	yes	67	Text	{'Detective and mystery stories, English', 'Private investigators -- Fiction'}	['en']	59923
PG24033	Dave Porter in the Gold Fields; Or, The Search for the Landslide Mine	Stratemeyer, Edward	1862	1930	detective	no	no	no	yes	37	Text	{'Miners -- Juvenile fiction', 'Detective and mystery stories', 'Gold mines and mining -- Juvenile fiction', 'Western stories'}	['en']	60065
PG67529	Double Crossed	Newton, W. Douglas (Wilfrid Douglas)	1884	1951	lovestory	no	no	yes	no	32	Text	{'Canada -- Fiction', 'Ocean liners -- Fiction', 'Young men -- Fiction', 'Adventure stories', 'Heiresses -- Fiction', 'Conspiracies -- Fiction', 'Love stories'}	['en']	60084
PG21530	The Angel of Terror	Wallace, Edgar	1875	1932	detective	no	no	no	yes	166	Text	{'Detective and mystery stories'}	['en']	60124
PG38477	In Jeopardy	Sutphen, Van Tassel	1861	1945	lovestory	no	no	yes	no	33	Text	{'Mystery fiction', 'Love stories', 'Inheritance and succession -- Fiction', 'Maryland -- Fiction'}	['en']	60164
PG763	The Round-Up: A Romance of Arizona; Novelized from Edmund Day's Melodrama	Day, Edmund	1866	1923	lovestory	no	no	yes	no	40	Text	{'Arizona -- Fiction', 'Love stories'}	['en']	60213
PG59060	The Disappearance of Kimball Webb	Wright, Rowland	1862	1942	detective	no	no	no	yes	27	Text	{'Missing persons -- Fiction', 'Detective and mystery stories', 'United States -- Social life and customs -- 20th century -- Fiction', 'Kidnapping -- Fiction'}	['en']	60228
PG8165	The Geste of Duke Jocelyn	Farnol, Jeffery	1878	1952	lovestory	no	no	yes	no	79	Text	{'Love stories', 'Adventure stories', 'Knights and knighthood -- Fiction'}	['en']	60230
PG2883	The Gold Bag	Wells, Carolyn	1862	1942	detective	no	no	no	yes	42	Text	{'Detective and mystery stories'}	['en']	60236
PG31471	The Girl in the Mirror	Jordan, Elizabeth Garver	1867	1947	lovestory	no	no	yes	no	77	Text	{'Mystery fiction', 'Love stories', 'Dramatists -- Fiction'}	['en']	60285
PG32398	Brood of the Dark Moon: (A Sequel to "Dark Moon")	Diffin, Charles Willard	1884	1966	scifi	no	yes	no	no	55	Text	{'Science fiction'}	['en']	60395
PG10624	Three John Silence Stories	Blackwood, Algernon	1869	1951	detective	no	no	no	yes	172	Text	{'Horror tales, English', 'Silence, John (Fictitious character) -- Fiction', 'Detective and mystery stories, English', 'Supernatural -- Fiction', 'Psychics -- Fiction', 'Paranormal fiction, English', 'Ghost stories, English'}	['en']	60398
PG55378	Miss Mephistopheles: A Novel: (Sequel to Madame Midas.)	Hume, Fergus	1859	1932	detective	no	no	no	yes	49	Text	{'Australia -- Fiction', 'Melbourne (Vic.) -- Fiction', 'Actresses -- Fiction', 'Jewelry theft -- Fiction', 'Detective and mystery stories', 'Theater -- Fiction', 'Murder -- Investigation -- Fiction'}	['en']	60423
PG35833	The Black Star: A Detective Story	McCulley, Johnston	1883	1958	detective	no	no	no	yes	78	Text	{'Detective and mystery stories', 'American fiction -- 20th century'}	['en']	60428
PG66349	The Cosmic Courtship	Hawthorne, Julian	1846	1934	scifi	no	yes	no	no	41	Text	{'Interplanetary voyages -- Fiction', 'Saturn (Planet) -- Fiction', 'Man-woman relationships -- Fiction', 'Science fiction', 'Inventions -- Fiction'}	['en']	60434
PG44455	Noémi	Baring-Gould, S. (Sabine)	1834	1924	historical	yes	no	no	no	26	Text	{'Adventure stories', 'France -- History -- 15th century -- Fiction', 'Brigands and robbers -- Fiction', 'Historical fiction'}	['en']	60592
PG14301	Atlantida	Benoît, Pierre	1886	1962	scifi	no	yes	no	no	72	Text	{'Fantasy fiction', 'Atlantis (Legendary place) -- Fiction', 'French fiction -- 20th century -- Translations into English', 'Science fiction'}	['en']	60638
PG2870	Washington Square	James, Henry	1843	1916	lovestory	no	no	yes	no	636	Text	{'Domestic fiction', 'Young women -- Fiction', 'Love stories', 'Fathers and daughters -- Fiction', 'Washington Square (New York, N.Y.) -- Fiction'}	['en']	60677
PG26657	The Motor Pirate	Paternoster, G. Sidney	1866	1925	detective	no	no	no	yes	26	Text	{'Automobiles -- Juvenile fiction', 'Detective and mystery stories'}	['en']	60745
PG31949	The Bartlett Mystery	Tracy, Louis	1863	1928	detective	no	no	no	yes	41	Text	{'Detective and mystery stories'}	['en']	60827
PG40361	The Air Pirate	Thorne, Guy	1875	1923	scifi	no	yes	no	no	64	Text	{'Aeronautics -- Fiction', 'Pirates -- Fiction', 'Science fiction', 'England -- Fiction'}	['en']	60837
PG37821	The Woman Who Vowed (The Demetrian)	Harding, Ellison	1851	1909	scifi	no	yes	no	no	24	Text	{'Utopias -- Fiction', 'Science fiction'}	['en']	60886
PG14249	Half A Chance	Isham, Frederic Stewart	1866	1922	lovestory	no	no	yes	no	54	Text	{'Shipwrecks -- Fiction', 'Love stories', 'Prisoners -- Fiction', 'Lawyers -- Fiction'}	['en']	60940
PG19476	A Honeymoon in Space	Griffith, George Chetwynd	1857	1906	scifi	no	yes	no	no	155	Text	{'Science fiction'}	['en']	61106
PG34619	The Gateless Barrier	Malet, Lucas	1852	1931	lovestory	no	no	yes	no	46	Text	{'Love stories', 'Ghost stories', 'Fiction'}	['en']	61175
PG32732	Jacob's Ladder	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	50	Text	{'Detective and mystery stories', 'Fiction'}	['en']	61209
PG20727	The Cosmic Computer	Piper, H. Beam	1904	1964	scifi	no	yes	no	no	252	Text	{'Science fiction'}	['en']	61232
PG37820	Chronicles of Martin Hewitt	Morrison, Arthur	1863	1945	detective	no	no	no	yes	85	Text	{'Detective and mystery stories, English', 'Private investigators -- Fiction'}	['en']	61254
PG73254	The crooked cross	Dutton, Charles J. (Charles Judson)	1888	1964	detective	no	no	no	yes	1302	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Bartley, John (Fictitious character) -- Fiction'}	['en']	61259
PG6864	Average Jones	Adams, Samuel Hopkins	1871	1958	detective	no	no	no	yes	86	Text	{'Detective and mystery stories', 'Fiction'}	['en']	61332
PG9974	The Yellow Streak	Williams, Valentine	1883	1946	detective	no	no	no	yes	25	Text	{'Detective and mystery stories'}	['en']	61350
PG10234	Old Creole Days: A Story of Creole Life	Cable, George Washington	1844	1925	historical	yes	no	no	no	46	Text	{'New Orleans (La.) -- Fiction', 'Creoles -- Fiction', 'Louisiana -- Social life and customs -- Fiction', 'Historical fiction'}	['en']	61353
PG34775	The Boss of Wind River	Chisholm, A. M. (Arthur Murray)	1872	1960	lovestory	no	no	yes	no	35	Text	{'Love stories', 'Logging -- Fiction', 'Lumber trade -- Fiction'}	['en']	61426
PG41525	The House Opposite: A Mystery	Kent, Elizabeth	1875	1947	detective	no	no	no	yes	35	Text	{'Detective and mystery stories', 'Fiction'}	['en']	61479
PG1851	The Woman in the Alcove	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	56	Text	{'Detective and mystery stories', 'Fiction'}	['en']	61500
PG17866	Murder in the Gunroom	Piper, H. Beam	1904	1964	detective	no	no	no	yes	215	Text	{'Private investigators -- Fiction', 'Detective and mystery stories', 'Murder -- Fiction'}	['en']	61508
PG67655	Jason, Son of Jason	Giesy, J. U. (John Ulrich)	1877	1947	scifi	no	yes	no	no	29	Text	{'Science fiction', 'Astral projection -- Fiction'}	['en']	61600
PG43702	The Adventures of a Modest Man	Chambers, Robert W. (Robert William)	1865	1933	lovestory	no	no	yes	no	40	Text	{'Storytelling -- Fiction', 'Paris (France) -- Fiction', 'New York (N.Y.) -- Social life and customs -- 19th century -- Fiction', 'Love stories', 'Fathers and daughters -- Fiction', 'Americans -- France -- Fiction', 'Humorous stories'}	['en']	61747
PG17959	The Hand of Fu-Manchu: Being a New Phase in the Activities of Fu-Manchu, the Devil Doctor	Rohmer, Sax	1883	1959	detective	no	no	no	yes	77	Text	{'Detective and mystery stories', 'Fu Manchu, Doctor (Fictitious character) -- Fiction'}	['en']	61749
PG67043	The High Place: A Comedy of Disenchantment	Cabell, James Branch	1879	1958	historical	yes	no	no	no	34	Text	{'Fantasy fiction', 'Middle Ages -- Fiction', 'Historical fiction'}	['en']	61832
PG40570	The Chronicles of Count Antonio	Hope, Anthony	1863	1933	lovestory	no	no	yes	no	54	Text	{'Italy -- Fiction', 'Outlaws -- Fiction', 'Adventure stories', 'Love stories', 'Nobility -- Fiction'}	['en']	61877
PG34046	Whispering Wires	Leverage, Henry	1885	1931	detective	no	no	no	yes	40	Text	{'Detective and mystery stories', 'Fiction'}	['en']	61924
PG47785	The Rock of the Lion	Seawell, Molly Elliot	1860	1916	historical	yes	no	no	no	23	Text	{'Boys -- Juvenile fiction', 'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Grandfathers -- Juvenile fiction', 'Jones, John Paul, 1747-1792 -- Juvenile fiction', 'Historical fiction'}	['en']	61937
PG30980	Kidnapped at the Altar; Or, The Romance of that Saucy Jessie Bain	Libbey, Laura Jean	1862	1924	lovestory	no	no	yes	no	47	Text	{'Dime novels', 'Love stories', 'Adventure stories', 'Fiction'}	['en']	61955
PG42807	The Mystery of the Clasped Hands: A Novel	Boothby, Guy	1867	1905	detective	no	no	no	yes	14	Text	{'Detective and mystery stories', 'Fiction'}	['en']	62009
PG12639	Spanish Doubloons	Kenyon, Camilla	1876	1957	lovestory	no	no	yes	no	15	Text	{'Aunts -- Fiction', 'Treasure troves -- Fiction', 'Young women -- Fiction', 'Love stories', 'Islands of the Pacific -- Fiction'}	['en']	62020
PG19141	Edison's Conquest of Mars	Serviss, Garrett Putman	1851	1929	scifi	no	yes	no	no	258	Text	{'Mars (Planet) -- Fiction', 'Space travelers -- Fiction', 'Science fiction', 'Martians -- Fiction'}	['en']	62027
PG73198	The three taps : $b A detective story without a moral	Knox, Ronald Arbuthnott	1888	1957	detective	no	no	no	yes	1238	Text	{'Detective and mystery stories', 'Bredon, Miles (Fictitious character) -- Fiction', 'England -- Fiction', 'Insurance investigators -- Fiction'}	['en']	62051
PG26057	Marjorie	McCarthy, Justin H. (Justin Huntly)	1860	1936	lovestory	no	no	yes	no	30	Text	{'Pirates -- Fiction', 'Mutiny -- Fiction', 'Sailing ships -- Fiction', 'Love stories', 'Sea stories'}	['en']	62107
PG5965	The Devolutionist and the Emancipatrix	Flint, Homer Eon	1888	1924	scifi	no	yes	no	no	37	Text	{'Science fiction', 'Life on other planets -- Fiction'}	['en']	62119
PG68279	The well in the desert	Knapp, Adeline	1860	1909	lovestory	no	no	yes	no	31	Text	{'Arizona -- Fiction', 'Sick -- Fiction', 'Escaped prisoners -- Fiction', 'Deserts -- Fiction', 'Love stories', 'Southwest, New -- Fiction', 'Western stories'}	['en']	62139
